base_error,width,power,trial,reson_factor,eff_error,mem_stab,cycle_score,T_int,I,success,fail_reason
0.06,0.05,4.0,8058,0.18934170386969243,0.06591941528677424,0.8046834974552188,1.4596510677962506,0.3826635531916452,3.0515760316200784,0,Genetic
0.06,0.05,4.0,8059,2.5413392622022792e-11,0.066,0.850695968053934,1.5315220581355162,0.3863822925721194,3.220110979681734,0,Genetic
0.06,0.05,4.0,8060,4.846902314005148e-08,0.066,0.8838726856116502,1.5997586153210115,0.37183699716192553,3.5215152216466437,0,Genetic
0.06,0.05,4.0,8061,0.842595652199091,0.034395829494446424,0.9358832629379631,1.717526061365903,0.3755130732570901,3.7795176047619496,1,None
0.06,0.05,4.0,8062,0.0013167952022888783,0.06599999999981149,0.8774394228396807,1.5968567527198032,0.38185471239623786,3.416428291623637,0,Genetic
0.06,0.05,4.0,8063,3.665665910974456e-10,0.066,0.8829741675293269,1.5997672148764277,0.3864817992816076,3.385694943293532,0,Genetic
0.06,0.05,4.0,8064,0.06617460439355438,0.06599879764433063,0.8485706233178418,1.5484601862079,0.38636924288639546,3.2487484568405134,0,Genetic
0.06,0.05,4.0,8065,0.11154898390542914,0.06599029199445973,0.8289762753192627,1.5079409476409091,0.37769804023770864,3.2156210189663272,0,Genetic
0.06,0.05,4.0,8066,0.8884005465343836,0.026942646807302142,0.8458339190081059,1.5579582154886158,0.3780872225727853,3.344916779605339,1,None
0.06,0.05,4.0,8067,0.3642023749357784,0.06489683967348515,0.7632712678472745,1.3806561745693096,0.37855002103258595,2.887864687389032,0,Genetic
0.06,0.05,4.0,8068,0.2434627697850781,0.06577970848236128,0.8216909729316733,1.5112758645850068,0.37868080399319215,3.232657476904789,0,Genetic
0.06,0.05,4.0,8069,5.062839517714497e-10,0.066,0.9018215491521047,1.658799396602735,0.37662552921001247,3.6236597425385817,0,Genetic
0.06,0.05,4.0,8070,0.0001799798649369804,0.06599999999999993,0.9080023149587648,1.6487119328459345,0.37455296737431154,3.6237976547334565,0,Genetic
0.06,0.05,4.0,8071,0.809615409765406,0.039060929701113044,0.8580709088530524,1.5858772274481845,0.39232584078887905,3.3026348032875066,1,None
0.06,0.05,4.0,8072,0.7012907770000933,0.050834384178792845,0.8819071055221686,1.6069044962832257,0.3770222239014177,3.491361192313946,0,Genetic
0.06,0.05,4.0,8073,2.575642248600039e-10,0.066,0.8949293990474283,1.6268828895996368,0.37991351564559006,3.5128525123195486,0,Genetic
0.06,0.05,4.0,8074,2.6131316158761156e-07,0.066,0.9204655370381978,1.6628914145708917,0.36701230516171135,3.7415508505605124,0,Genetic
0.06,0.05,4.0,8075,0.04548022147099446,0.06599973173882388,0.8433003564162908,1.5236357365279354,0.3693238722246435,3.338894900050058,0,Genetic
0.06,0.05,4.0,8076,0.8158381701089137,0.03822310974726284,0.913913004896767,1.6390018038336815,0.3763328474615464,3.587459000017796,1,None
0.06,0.05,4.0,8077,0.006869877177686724,0.06599999986034277,0.8567788053522636,1.5524156376844824,0.37564362765598797,3.360522995531209,0,Genetic
0.06,0.05,4.0,8078,0.7709089295995203,0.04385478782105584,0.896570664943008,1.623867723182215,0.378380096692739,3.515827978506281,1,None
0.06,0.05,4.0,8079,0.007082038872029959,0.06599999984227492,0.8662982939085643,1.5691187930717314,0.3823357047303008,3.329039112449198,0,Genetic
0.06,0.05,4.0,8080,0.0005532076552271722,0.06599999999999413,0.9225393895327176,1.6646189986699509,0.39043850906509897,3.524706369272363,0,Genetic
0.06,0.05,4.0,8081,0.002415672014492403,0.06599999999786489,0.8694251369308366,1.6081784854319898,0.367645907664714,3.566730384779786,0,Genetic
0.06,0.05,4.0,8082,0.8424804588968822,0.03441310868287814,0.9067838189136957,1.6629835588655357,0.37231358460695874,3.676812616855495,1,None
0.06,0.05,4.0,8083,0.49297997830952145,0.06229673605979504,0.8978840548654504,1.6413390832408663,0.3860723047639134,3.4957816765594165,0,Genetic
0.06,0.05,4.0,8084,0.23734496088219292,0.06580102999856721,0.8573118588793947,1.5797605896554805,0.3786167572515483,3.4105856747424608,0,Genetic
0.06,0.05,4.0,8085,0.9835707102302413,0.007320029016915352,0.8159690956075433,1.5148811447674766,0.37715820964356345,3.2396443879500727,1,None
0.06,0.05,4.0,8086,5.14540410924776e-07,0.066,0.8037580756747275,1.4833923570633565,0.3661759475201507,3.25231985685928,0,Genetic
0.06,0.05,4.0,8087,0.27510010076815805,0.06564088748645118,0.8612326657690808,1.5526127205015763,0.3885686076499862,3.249388023405206,0,Genetic
0.06,0.05,4.0,8088,0.7931406456821409,0.04118762324653726,0.8981184432842462,1.6333645708548643,0.3804865155688693,3.523790219981491,1,None
0.06,0.05,4.0,8089,0.5322420726618841,0.06096842040144269,0.8977072053225137,1.6333730684001295,0.36325025149226964,3.6894737037778764,0,Genetic
0.06,0.05,4.0,8090,0.12484946666070293,0.06598476598753483,0.8601262642198447,1.5583308775457483,0.3954696830567091,3.1985932077767223,0,Genetic
0.06,0.05,4.0,8091,0.0011142507514461451,0.06599999999990336,0.9082299156368823,1.6700104738584631,0.36257646998935716,3.7990421162489127,0,Genetic
0.06,0.05,4.0,8092,0.3762627477411271,0.06474329763716793,0.8499027584342549,1.5586284226450349,0.3826500679420528,3.3069866557566443,0,Genetic
0.06,0.05,4.0,8093,0.7800076984280778,0.04279064362568131,0.8405543968604894,1.5382951721631015,0.3829415969583111,3.2506792350233247,1,None
0.06,0.05,4.0,8094,1.262605606960358e-05,0.066,0.8349543364992487,1.5251890835181425,0.37566160717905933,3.2954290997544926,0,Genetic
0.06,0.05,4.0,8095,5.202709331291546e-05,0.066,0.878173003104478,1.5793122453893227,0.3892954478263857,3.3204834350391703,0,Genetic
0.06,0.05,4.0,8096,0.46816896344747827,0.06298784012829697,0.828899195114317,1.5352573601334267,0.3834236248491009,3.23853614088545,0,Genetic
0.06,0.05,4.0,8097,0.2158059735693737,0.06586400548627927,0.9562600857260039,1.726061681908088,0.39442340910161106,3.63713221661693,0,Genetic
0.06,0.05,4.0,8098,0.004999134241877161,0.06599999996083965,0.813585941183242,1.4961831227172329,0.38230874685816857,3.1471161148098434,0,Genetic
0.06,0.05,4.0,8099,0.9879399708097462,0.006270377766254157,0.8468324570118507,1.5380433932734654,0.3782428985883095,3.3052505160025127,1,None
0.06,0.05,4.0,8100,1.8948346070794096e-10,0.066,0.8713832392489651,1.5733161118297196,0.3751732532148251,3.419930484517998,0,Genetic
0.06,0.05,4.0,8101,0.4463140070820665,0.06351211897079005,0.8556574938565112,1.5393999485905179,0.36620358144472037,3.413575896954545,0,Genetic
0.06,0.05,4.0,8102,0.5081920664849108,0.061818047801148385,0.8354909371499193,1.530739477076174,0.39790648342728924,3.110861602874188,0,Genetic
0.06,0.05,4.0,8103,3.582543749274399e-07,0.066,0.8708658918843293,1.6036216875994962,0.36662473268705753,3.5778179070432583,0,Genetic
0.06,0.05,4.0,8104,0.003956976221372744,0.06599999998462833,0.8716583401132896,1.604936843043166,0.3756128899327093,3.483946833800898,0,Genetic
0.06,0.05,4.0,8105,5.9354281474085686e-06,0.066,0.8035626733912205,1.4882035487850516,0.38145904678464065,3.124271690267738,0,Genetic
0.06,0.05,4.0,8106,0.36040556806075824,0.06494212705879401,0.8620405796138446,1.5702531318514443,0.37785908354250675,3.3738312928741645,0,Genetic
0.06,0.05,4.0,8107,0.13054904972497827,0.06598178780043826,0.8779959457601898,1.5935206095757042,0.3886738907338223,3.350819502907565,0,Genetic
0.06,0.05,4.0,8108,0.32745648684604217,0.06527908853334184,0.8686729836002285,1.574889664044137,0.36840594206819405,3.476841559501033,0,Genetic
0.06,0.05,4.0,8109,0.031793171876569666,0.0659999359376343,0.9300087475166853,1.701270481370252,0.35918092287771025,3.9258202033157574,0,Genetic
0.06,0.05,4.0,8110,6.511077040670486e-13,0.066,0.8554318224927411,1.569665350284538,0.380889565700118,3.354925251399037,0,Genetic
0.06,0.05,4.0,8111,0.004357258899488291,0.06599999997739935,0.9241538809976724,1.6677037121951999,0.37740743285256373,3.6461835237482005,0,Genetic
0.06,0.05,4.0,8112,4.2511927235716765e-15,0.066,0.8377101275210083,1.509602290773147,0.3856187566206103,3.157338452705568,0,Genetic
0.06,0.05,4.0,8113,6.609571759053715e-11,0.066,0.8197200847094159,1.5006305030407274,0.37627145658535277,3.2108746003088586,0,Genetic
0.06,0.05,4.0,8114,0.01983830680498341,0.06599999028850814,0.8745758106031349,1.5835848717019723,0.3824215587293414,3.371959850674691,0,Genetic
0.06,0.05,4.0,8115,2.3229170871142534e-06,0.066,0.8790587407610646,1.6159169502325423,0.3911739219076235,3.3808160943474888,0,Genetic
0.06,0.05,4.0,8116,2.010807422788108e-10,0.066,0.8898526153854269,1.6092084831525275,0.37659195986891075,3.503760305520586,0,Genetic
0.06,0.05,4.0,8117,0.9996275355207371,0.0033933619142108773,0.8920620901233518,1.6428274237137694,0.386941814904364,3.48636152164492,1,None
0.06,0.05,4.0,8118,0.15317677650226721,0.06596548250709322,0.8288351212639233,1.5319520979782797,0.37387609644232755,3.3124593463048315,0,Genetic
0.06,0.05,4.0,8119,0.02876950518891586,0.06599995704664309,0.8909496435495994,1.6244587425673673,0.3819464329930457,3.488792902189299,0,Genetic
0.06,0.05,4.0,8120,0.8757056113696758,0.029127713363583073,0.8811143486281962,1.606683697388541,0.3829887512479363,3.427251197080573,1,None
0.06,0.05,4.0,8121,0.03588910997156703,0.06599989597965407,0.8399089537492572,1.53160780396937,0.3788315746421675,3.268478287642698,0,Genetic
0.06,0.05,4.0,8122,3.614833377420203e-08,0.066,0.8391302757023177,1.5451340536807192,0.3857730764736949,3.260578029627081,0,Genetic
0.06,0.05,4.0,8123,0.9880877145203484,0.0062346401464029285,0.8576113292020187,1.5719920211918657,0.38742544942044715,3.303530764091086,1,None
0.06,0.05,4.0,8124,0.0010067554485248635,0.0659999999999356,0.9167997775630272,1.6826616449427474,0.3872114911658942,3.5884844226796453,0,Genetic
0.06,0.05,4.0,8125,0.5194075774967529,0.06143647256874372,0.8866568830110462,1.6167675570564022,0.3959824712547712,3.356870898194909,0,Genetic
0.06,0.05,4.0,8126,2.4595069467284277e-09,0.066,0.8252812159458797,1.5108041204539167,0.37618304439566785,3.242901493076692,0,Genetic
0.06,0.05,4.0,8127,0.007242001300408273,0.06599999982753463,0.8498856730752797,1.5602012457924124,0.3843458460840671,3.3048266194138454,0,Genetic
0.06,0.05,4.0,8128,0.12682037835929755,0.06598378101325095,0.8178650931201895,1.4987634540154986,0.3886775545925283,3.1122998909561885,0,Genetic
0.06,0.05,4.0,8129,5.293909999872098e-13,0.066,0.7976565113876869,1.4443066262842428,0.38499659550130233,2.998337284599156,0,Genetic
0.06,0.05,4.0,8130,0.48837688314226135,0.06243312461972566,0.8914854586347195,1.6364629934584611,0.3779150977467603,3.556170649012946,0,Genetic
0.06,0.05,4.0,8131,0.7378001967269837,0.0474209883268774,0.8413467790077487,1.5361234018649101,0.38331099005857894,3.232964639412587,1,None
0.06,0.05,4.0,8132,0.3255734093153946,0.065295528788353,0.8970466587853791,1.6294294643736993,0.38777570342371837,3.440866904386539,0,Genetic
0.06,0.05,4.0,8133,0.000983621596369304,0.0659999999999413,0.8664695345719978,1.5731687356727662,0.3840449158012084,3.334137110124813,0,Genetic
0.06,0.05,4.0,8134,7.095348079517918e-11,0.066,0.8458167946126305,1.5383565693313381,0.38567480934113807,3.2270649568174914,0,Genetic
0.06,0.05,4.0,8135,0.0003359442044896233,0.0659999999999992,0.83755464308611,1.5128125902783838,0.3696741023915385,3.3057025707194296,0,Genetic
0.06,0.05,4.0,8136,1.586189393349568e-05,0.066,0.8734764221414197,1.5819841282915283,0.3803372065823941,3.4071375782240882,0,Genetic
0.06,0.05,4.0,8137,2.3663950553030378e-07,0.066,0.8310750906818111,1.5334037687504802,0.38608843151661426,3.2142352599694406,0,Genetic
0.06,0.05,4.0,8138,0.02421715815133371,0.0659999784344642,0.8615307089413801,1.5639670413837918,0.3850754030260478,3.291775869148354,0,Genetic
0.06,0.05,4.0,8139,2.5625415998315425e-07,0.066,0.8455205450476668,1.5654182244775867,0.38450934713320156,3.2998219442219154,0,Genetic
0.06,0.05,4.0,8140,2.0014375019150833e-05,0.066,0.8605798123606061,1.5784744386477727,0.3897726953363577,3.293860464563039,0,Genetic
0.06,0.05,4.0,8141,0.014690705150137246,0.06599999707962845,0.8688333488167348,1.5858194674497326,0.37461415350547095,3.4576853060084605,0,Genetic
0.06,0.05,4.0,8142,0.18217947141484617,0.06593093384301257,0.8466685669660914,1.5134415231869962,0.3874206109603095,3.1603404889051747,0,Genetic
0.06,0.05,4.0,8143,0.0074631601817668845,0.06599999980548255,0.8675187885450799,1.5942823296670336,0.3789654360565582,3.445424221635649,0,Genetic
0.06,0.05,4.0,8144,0.1942570292489861,0.06591071582044901,0.8312657238050757,1.5188750298551001,0.37951490539237126,3.2342051102805254,0,Genetic
0.06,0.05,4.0,8145,0.6205710087252493,0.05670105943663434,0.8324464460077579,1.5186543144662976,0.39108545297657593,3.1392395607511188,0,Genetic
0.06,0.05,4.0,8146,0.3195928155489732,0.06534588279547351,0.9255760457090949,1.6980274625350709,0.3823602567755337,3.684230884898145,0,Genetic
0.06,0.05,4.0,8147,0.0607122006175787,0.06599914813369483,0.8742444129942035,1.6005183444026678,0.3805292484023688,3.4466733527967683,0,Genetic
0.06,0.05,4.0,8148,3.0778235949791456e-14,0.066,0.8690712952298927,1.5770211329611232,0.3850893947866068,3.3493342913584088,0,Genetic
0.06,0.05,4.0,8149,0.14938359622400044,0.06596877667266056,0.8529937888320611,1.544744367750817,0.37411509418844185,3.349508803070028,0,Genetic
0.06,0.05,4.0,8150,0.1543781275277375,0.06596438683130734,0.8767520668060278,1.5825600806838942,0.38903292803727446,3.3175235238015115,0,Genetic
0.06,0.05,4.0,8151,0.528131602704454,0.06112206325408482,0.8173428804641872,1.4869873423920041,0.39143046743316046,3.054957649764258,0,Genetic
0.06,0.05,4.0,8152,0.0006230312175830326,0.06599999999999057,0.8246939478088469,1.4961510305754893,0.3797983794104016,3.1678576208580536,0,Genetic
0.06,0.05,4.0,8153,0.7134527110571622,0.04975467847950679,0.8755833853562576,1.585141080455722,0.3784044583695661,3.4165151776889933,1,None
0.06,0.05,4.0,8154,0.009259734277440266,0.0659999995390417,0.904137893034576,1.635211685930453,0.38565059121247736,3.486459340648492,0,Genetic
0.06,0.05,4.0,8155,2.0582813131374187e-10,0.066,0.8743197497670419,1.5966809839728595,0.376592799480998,3.456362349849687,0,Genetic
0.06,0.05,4.0,8156,0.4407000142334544,0.06363495287371816,0.8709023118674758,1.5616928184933128,0.3711152815962816,3.4235064451524395,0,Genetic
0.06,0.05,4.0,8157,7.140544845245333e-09,0.066,0.8328836017859673,1.5002697270463436,0.3712293206638147,3.266548529593047,0,Genetic
0.06,0.05,4.0,8158,1.4696486703123695e-07,0.066,0.8347374693408485,1.5003103901806798,0.38959567429621955,3.1020302160915327,0,Genetic
0.06,0.05,4.0,8159,0.6754781927665229,0.052946923843046084,0.8552978047371527,1.5535083783618362,0.38912796121607873,3.2441364130790746,0,Genetic
0.06,0.05,4.0,8160,0.006085984189919086,0.06599999991398171,0.8261114200566527,1.5132067489014753,0.3667760467646565,3.3287221317526257,0,Genetic
0.06,0.05,4.0,8161,6.811703898489694e-15,0.066,0.9105024287931958,1.6396318641898764,0.3851868300558388,3.496105389940455,0,Genetic
0.06,0.05,4.0,8162,0.013450183962890805,0.06599999794798544,0.7885020637693207,1.462820178455673,0.38890899112137517,3.00233290923442,0,Genetic
0.06,0.05,4.0,8163,4.649488062610518e-07,0.066,0.8087559302122918,1.4805283895473869,0.38642475270549204,3.0731341577244353,0,Genetic
0.06,0.05,4.0,8164,0.0038119435748302202,0.06599999998676105,0.8956830406113452,1.6526141964179046,0.3822883726553505,3.5593267565196784,0,Genetic
0.06,0.05,4.0,8165,0.9493535455285536,0.0150693231813266,0.8396689690809596,1.5328518637379238,0.3733415386518384,3.329960837528919,1,None
0.06,0.05,4.0,8166,0.21037810898831805,0.06587717982010984,0.8269095166981401,1.4992088428711463,0.3817950151637416,3.16187010660811,0,Genetic
0.06,0.05,4.0,8167,0.25126441013574935,0.06575008550066565,0.8379698528988423,1.5360101286600287,0.37661219931026313,3.3046114836767955,0,Genetic
0.06,0.05,4.0,8168,0.0004766873424175776,0.06599999999999677,0.8445674702990222,1.5281208218761093,0.3910975018987318,3.163163199679422,0,Genetic
0.06,0.05,4.0,8169,7.589493054461103e-09,0.066,0.8338482251554791,1.5124039342627653,0.39494338105086413,3.0915536956570837,0,Genetic
0.06,0.05,4.0,8170,0.0009104267681490294,0.06599999999995693,0.8837890237739502,1.5887371269909702,0.3821881945418871,3.402949817916561,0,Genetic
0.06,0.05,4.0,8171,0.0018342883254606262,0.0659999999992902,0.8743138706177562,1.5832038299547115,0.3912445706276897,3.298632326850428,0,Genetic
0.06,0.05,4.0,8172,0.9157337300110978,0.021909564787126228,0.8898670643630697,1.6179492409549188,0.37899976162900095,3.5004682963003355,1,None
0.06,0.05,4.0,8173,0.8345018190526994,0.03559278172892774,0.8468369880192194,1.5206978396021298,0.3785831133017307,3.243808447302363,1,None
0.06,0.05,4.0,8174,0.011565017689997278,0.06599999887836192,0.8465100272369088,1.545600325420682,0.37893057623020115,3.3158394604553685,0,Genetic
0.06,0.05,4.0,8175,3.225649033419079e-17,0.066,0.8188410988662617,1.4662542677845267,0.39082006883768927,3.015651108197535,0,Genetic
0.06,0.05,4.0,8176,0.015077935176529358,0.06599999675932836,0.8598753994703796,1.5624232867520227,0.3923170441250824,3.2370683327164844,0,Genetic
0.06,0.05,4.0,8177,0.001736803111141591,0.06599999999942949,0.8202632305555846,1.5155514780258028,0.3840059085616693,3.1768580492237946,0,Genetic
0.06,0.05,4.0,8178,2.284743452945421e-06,0.066,0.8393096523116828,1.5239511881586374,0.3746262259295387,3.291377208893687,0,Genetic
0.06,0.05,4.0,8179,8.17814365133028e-06,0.066,0.8656431154641684,1.5506843423185144,0.389397885498903,3.236130491483599,0,Genetic
0.06,0.05,4.0,8180,0.21749740027972994,0.06585969155165611,0.8017214057562618,1.4411241238432329,0.3777821211218984,3.0408493403028003,0,Genetic
0.06,0.05,4.0,8181,1.0826028714633767e-10,0.066,0.9106742927671709,1.6573059809039232,0.37575927818902216,3.6340002243896254,0,Genetic
0.06,0.05,4.0,8182,0.013089732111568577,0.06599999815926795,0.8140133785810073,1.4944465614060363,0.3941070446084648,3.0493411115693423,0,Genetic
0.06,0.05,4.0,8183,0.025975044413823808,0.06599997145745226,0.8678197728716948,1.5915984671204824,0.37429733008475113,3.4643574909684967,0,Genetic
0.06,0.05,4.0,8184,0.10551234864857419,0.06599222893212828,0.9266537386781847,1.6811285313763051,0.37291715939475156,3.7335431967300914,0,Genetic
0.06,0.05,4.0,8185,0.5462509066240039,0.060417403692636214,0.897299853098342,1.6283277161495,0.39835265480554966,3.3510606667731118,0,Genetic
0.06,0.05,4.0,8186,0.04621250508074525,0.06599971403980395,0.8487780043584776,1.5612066658276493,0.3865020654243313,3.278967372999677,0,Genetic
0.06,0.05,4.0,8187,0.5413156618279572,0.060616435613528565,0.8629975837362113,1.5744755605938259,0.3788130665582278,3.3903828620533822,0,Genetic
0.06,0.05,4.0,8188,0.28827495190491814,0.0655669927437388,0.8955570937607514,1.6158585808777806,0.3805384533293226,3.4792934135856037,0,Genetic
0.06,0.05,4.0,8189,0.00012950114905088575,0.06599999999999999,0.8620338484634817,1.5757060394918037,0.3812929418286623,3.3718486592281747,0,Genetic
0.06,0.05,4.0,8190,0.0003155487867637289,0.06599999999999938,0.9012744721063544,1.6272079778616295,0.38918597818909306,3.4335239123261116,0,Genetic
0.06,0.05,4.0,8191,1.5716190525992708e-08,0.066,0.8126491114113772,1.480291923620064,0.3846140708384086,3.088819561765,0,Genetic
0.06,0.05,4.0,8192,0.03742353645680921,0.065999877016502,0.8575039897519223,1.5735136123804863,0.3888136029934187,3.2795062550702054,0,Genetic
0.06,0.05,4.0,8193,0.3833795143798486,0.06464548707789963,0.874890966191373,1.5884056307628467,0.3827727049082232,3.40640101169043,0,Genetic
0.06,0.05,4.0,8194,0.0011038792275257306,0.0659999999999069,0.8944301635153824,1.6200260271562998,0.3840371351061628,3.462447150636281,0,Genetic
0.06,0.05,4.0,8195,3.981465523361609e-11,0.066,0.8219425449708007,1.5107323474553036,0.3814029182883375,3.189933014960057,0,Genetic
0.06,0.05,4.0,8196,0.8258015479560976,0.03684115540298444,0.8479244887304712,1.5420287363093796,0.38011372715010994,3.3000852457889525,1,None
0.06,0.05,4.0,8197,0.00796871849036171,0.06599999974717415,0.9425236018124913,1.6858903171651303,0.38234504962702265,3.658101776627274,0,Genetic
0.06,0.05,4.0,8198,1.6732157814200035e-06,0.066,0.8205965063911147,1.4780454771609755,0.3947330528087954,3.0034215717040738,0,Genetic
0.06,0.05,4.0,8199,8.176904367926954e-11,0.066,0.8716010621402276,1.5946249222780602,0.37986478058530243,3.4344547193179693,0,Genetic
0.06,0.05,4.0,8200,4.025112417930883e-05,0.066,0.8376642754746395,1.5132536006109378,0.39109895085757995,3.1283051434301123,0,Genetic
0.06,0.05,4.0,8201,0.0008908445376584206,0.06599999999996052,0.7747949093522631,1.4176921255307235,0.379115951907741,2.9658411680511505,0,Genetic
0.06,0.05,4.0,8202,0.22703684101779872,0.06583340848319896,0.8613514178003971,1.5572744759068702,0.38859813566489554,3.2594256541687217,0,Genetic
0.06,0.05,4.0,8203,0.4631566297887405,0.06311477902251258,0.8586984907183043,1.584358767388707,0.3721334909887008,3.4751828265538225,0,Genetic
0.06,0.05,4.0,8204,7.853711101622506e-06,0.066,0.7858806389159356,1.4251970213815897,0.37938428693262616,2.984312801966822,0,Genetic
0.06,0.05,4.0,8205,1.5109955716819238e-05,0.066,0.8613847541916607,1.5646519981577938,0.36736689798534616,3.4735028658639293,0,Genetic
0.06,0.05,4.0,8206,0.9635996037160433,0.01194274462084601,0.8820060133861634,1.6128494197445542,0.38304914778850047,3.4452660339178567,1,None
0.06,0.05,4.0,8207,0.0188002117881931,0.06599999216717349,0.8468031843836328,1.5879182556071738,0.38085518230293514,3.401635361071537,0,Genetic
0.06,0.05,4.0,8208,0.08119889712486303,0.06599727436270589,0.8117347853696282,1.4905476627028507,0.3797946571682797,3.150816308915182,0,Genetic
0.06,0.05,4.0,8209,0.05770173745525612,0.06599930493870952,0.853070177273316,1.5578170998250966,0.39270801107216863,3.2235851433374543,0,Genetic
0.06,0.05,4.0,8210,0.1840819051752607,0.0659280034074472,0.8772121887562285,1.6011768795512857,0.38449183680718196,3.4130196044349694,0,Genetic
0.06,0.05,4.0,8211,0.0136429216641172,0.06599999782781364,0.9591736694430916,1.7281826030141367,0.3802481039500758,3.770372308608702,0,Genetic
0.06,0.05,4.0,8212,0.004227747565762587,0.06599999997996896,0.8908881527005496,1.6227861124432827,0.3761898640235325,3.540507620480512,0,Genetic
0.06,0.05,4.0,8213,0.48096528849417386,0.06264476859725931,0.8378065149563645,1.540133976294692,0.38986222483255906,3.1962737636736436,0,Genetic
0.06,0.05,4.0,8214,0.8310512178306324,0.03609259706883462,0.9088551089422588,1.647474784317218,0.37805769025810465,3.5918262353838113,1,None
0.06,0.05,4.0,8215,0.013120042146539309,0.06599999814215934,0.787600835414415,1.42717684431025,0.3747499895510371,3.047828154429261,0,Genetic
0.06,0.05,4.0,8216,0.831722519712078,0.035995846183057685,0.8760777686041766,1.5916398985170237,0.3847331748929951,3.3754768296865514,1,None
0.06,0.05,4.0,8217,0.9833967542054668,0.007361530971631001,0.8401728017158795,1.5253457794249525,0.37747943225980984,3.270853076467886,1,None
0.06,0.05,4.0,8218,0.8675492687307332,0.030482357379792588,0.8079033168776254,1.4897789662320662,0.37329177755579124,3.211582182666563,1,None
0.06,0.05,4.0,8219,0.00521276760458259,0.06599999995370426,0.810905281731964,1.4765326213368042,0.3672396381083198,3.2181518902430146,0,Genetic
0.06,0.05,4.0,8220,3.814249570894916e-15,0.066,0.8502819314916259,1.539187738827881,0.38571782176600644,3.243125964843365,0,Genetic
0.06,0.05,4.0,8221,1.35443394013473e-11,0.066,0.788493294665426,1.4231254145081116,0.3862023389090067,2.9220680083824693,0,Genetic
0.06,0.05,4.0,8222,0.9532442735148288,0.014229261425064236,0.9086404667085398,1.656689662975691,0.38612395452142595,3.5482971979285973,1,None
0.06,0.05,4.0,8223,0.7024047893449594,0.05073779096704879,0.8456252435812189,1.5113434459708726,0.38332610202855144,3.183107201736878,0,Genetic
0.06,0.05,4.0,8224,9.043382684355842e-08,0.066,0.8509318311088502,1.5472986522444556,0.37476863789997267,3.3580184230221524,0,Genetic
0.06,0.05,4.0,8225,4.920579526273973e-07,0.066,0.8754560498681389,1.6148792628189421,0.36623157272664364,3.611887372332601,0,Genetic
0.06,0.05,4.0,8226,4.807525351619111e-11,0.066,0.9221311042571232,1.6765345858046659,0.3853244915995682,3.6043268450647306,0,Genetic
0.06,0.05,4.0,8227,0.9873562191150598,0.006411424299307413,0.8655656381391068,1.5791132678532231,0.3734554279333653,3.461240641796508,1,None
0.06,0.05,4.0,8228,0.00028777684811536174,0.06599999999999957,0.8406899968200924,1.5562865003678874,0.37919537550458826,3.3197524335810638,0,Genetic
0.06,0.05,4.0,8229,0.0003519119177044324,0.06599999999999905,0.835593294256033,1.539602176673166,0.37687376714023846,3.3076140584788605,0,Genetic
0.06,0.05,4.0,8230,2.860637264462356e-07,0.066,0.9384293977250826,1.7180077871744546,0.3795406865671629,3.758200636756436,0,Genetic
0.06,0.05,4.0,8231,0.003076506654935552,0.06599999999438307,0.8291736583400474,1.4952596260623268,0.3726156157817316,3.2293423387033138,0,Genetic
0.06,0.05,4.0,8232,2.717203410534177e-09,0.066,0.8945300753721299,1.6366854675022076,0.3749080309070734,3.589061248722966,0,Genetic
0.06,0.05,4.0,8233,6.92435063418474e-09,0.066,0.8283816864611594,1.4989788344641783,0.37126389761469003,3.2392014371441205,0,Genetic
0.06,0.05,4.0,8234,0.6727153644469223,0.053159174972600864,0.8453612973565451,1.553033830598353,0.36358652438519196,3.47406991448939,0,Genetic
0.06,0.05,4.0,8235,0.017177341268659743,0.06599999454127373,0.84780266044551,1.545629127667267,0.3775151895953187,3.32409923158012,0,Genetic
0.06,0.05,4.0,8236,0.7257921180680681,0.04860131076603565,0.8289748193063577,1.4944273105078565,0.3833161613035397,3.140359148137264,1,None
0.06,0.05,4.0,8237,0.21841491029506815,0.06585730897059654,0.8434052001802846,1.5462713099154413,0.3937912702374451,3.185466082007077,0,Genetic
0.06,0.05,4.0,8238,6.121842938864384e-06,0.066,0.8492394302467468,1.542698155783008,0.37030428271209553,3.373536073184791,0,Genetic
0.06,0.05,4.0,8239,1.7146712738135368e-06,0.066,0.8596302278897499,1.5649310577203794,0.38040681832806617,3.3487506515971956,0,Genetic
0.06,0.05,4.0,8240,3.533006833130349e-10,0.066,0.8274600938886,1.5340729280025465,0.3916108902460163,3.1723806824144236,0,Genetic
0.06,0.05,4.0,8241,0.9910112673048918,0.005524159947917203,0.8486559251148205,1.5476132301334138,0.3831503174229502,3.2757490678323156,1,None
0.06,0.05,4.0,8242,2.8915462652986953e-06,0.066,0.8782806607160388,1.5887243497850525,0.3769171205458596,3.444302667854952,0,Genetic
0.06,0.05,4.0,8243,3.610874076203042e-05,0.066,0.8276622337903781,1.4827554745963865,0.37448976879887136,3.1834315222686334,0,Genetic
0.06,0.05,4.0,8244,0.020889496597366435,0.06599998806068424,0.8549505722394001,1.5554500457337084,0.38886951302517336,3.2386426096266905,0,Genetic
0.06,0.05,4.0,8245,1.4673461664540547e-08,0.066,0.876846907826523,1.5935211081867768,0.37966689467137144,3.424987070139103,0,Genetic
